"Kingdom" "Phylum" "Class_Gigaclass" "Order" "Family" "Genus" "Species_Name" "COI" "12S" "16S" "cytb"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Muraena" "Muraena melanotis" 0 0 0 2
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Muraena" "Muraena robusta" 0 0 0 3
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenesocidae" "Muraenesox" "Muraenesox cinereus" 36 5 20 3
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Triakidae" "Mustelus" "Mustelus asterias" 43 7 5 3
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Triakidae" "Mustelus" "Mustelus mustelus" 62 5 4 4
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Triakidae" "Mustelus" "Mustelus punctulatus" 123 1 0 1
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Mycteroperca" "Mycteroperca fusca" 2 1 1 4
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Mycteroperca" "Mycteroperca rubra" 8 4 4 5
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Myctophum" "Myctophum affine" 17 3 2 2
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Myctophum" "Myctophum asperum" 5 4 2 1
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Myctophum" "Myctophum nitidulum" 6 3 2 1
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Myctophum" "Myctophum obtusirostre" 12 1 0 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Myctophum" "Myctophum punctatum" 31 3 10 1
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Myctophum" "Myctophum selenops" 7 0 2 0
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Myliobatidae" "Myliobatis" "Myliobatis aquila" 33 1 3 1
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Myoxocephalus" "Myoxocephalus quadricornis" 26 7 8 14
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Myoxocephalus" "Myoxocephalus scorpioides" 23 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Myoxocephalus" "Myoxocephalus scorpius" 71 7 6 111
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Myrichthys" "Myrichthys pardalis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Holocentriformes" "Holocentridae" "Myripristis" "Myripristis jacobus" 15 0 0 28
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Myrocongridae" "Myroconger" "Myroconger compressus" 2 2 2 2
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Myrophis" "Myrophis plumbeus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Mystriophis" "Mystriophis crosnieri" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Mystriophis" "Mystriophis rostellatus" 0 0 0 0
"Animalia" "Chordata" "Myxini" "Myxiniformes" "Myxinidae" "Myxine" "Myxine glutinosa" 15 2 7 4
"Animalia" "Chordata" "Myxini" "Myxiniformes" "Myxinidae" "Myxine" "Myxine ios" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Nannobrachium" "Nannobrachium atrum" 34 2 7 2
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Nannobrachium" "Nannobrachium cuprarium" 24 0 5 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Nannobrachium" "Nannobrachium isaacsi" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Nannobrachium" "Nannobrachium lineatum" 17 1 0 0
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Microstomatidae" "Nansenia" "Nansenia groenlandica" 0 1 0 0
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Microstomatidae" "Nansenia" "Nansenia iberica" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Microstomatidae" "Nansenia" "Nansenia oblita" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Narcetes" "Narcetes stomias" 3 3 2 2
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Naucrates" "Naucrates ductor" 10 3 1 0
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Gempylidae" "Nealotus" "Nealotus tripes" 10 3 1 1
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Negaprion" "Negaprion brevirostris" 11 1 1 1
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Nematogobius" "Nematogobius brachynemus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Nematogobius" "Nematogobius maindroni" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Nemichthyidae" "Nemichthys" "Nemichthys curvirostris" 12 2 1 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Nemichthyidae" "Nemichthys" "Nemichthys scolopaceus" 38 8 7 4
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Nemipteridae" "Nemipterus" "Nemipterus japonicus" 118 5 5 79
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Nemipteridae" "Nemipterus" "Nemipterus randalli" 68 0 1 2
"Animalia" "Chordata" "Actinopteri" "Albuliformes" "Albulidae" "Nemoossis" "Nemoossis belloci" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Neochelon" "Neochelon falcipinnis" 7 2 10 6
"Animalia" "Chordata" "Actinopteri" "Zeiformes" "Oreosomatidae" "Neocyttus" "Neocyttus helgae" 9 3 3 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Neogobius" "Neogobius fluviatilis" 27 1 7 72
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Neogobius" "Neogobius melanostomus" 105 7 9 146
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Rhinochimaeridae" "Neoharriotta" "Neoharriotta pinnata" 10 1 6 1
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Neomerinthe" "Neomerinthe folgori" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Neonesthes" "Neonesthes capensis" 3 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Neoraja" "Neoraja caerulea" 4 1 1 0
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Neoraja" "Neoraja iberica" 9 1 1 1
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Neoscopelidae" "Neoscopelus" "Neoscopelus macrolepidotus" 8 5 6 2
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Neoscopelidae" "Neoscopelus" "Neoscopelus microchir" 17 3 2 1
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Nerophis" "Nerophis lumbriciformis" 1 4 1 119
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Nerophis" "Nerophis maculatus" 0 0 1 0
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Nerophis" "Nerophis ophidion" 3 3 4 2
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Gempylidae" "Nesiarchus" "Nesiarchus nasutus" 22 3 4 2
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Derichthyidae" "Nessorhamphus" "Nessorhamphus ingolfianus" 7 5 4 2
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Nettastomatidae" "Nettastoma" "Nettastoma melanura" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Siluriformes" "Ariidae" "Netuma" "Netuma thalassina" 107 7 11 9
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Nezumia" "Nezumia aequalis" 0 1 1 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Nezumia" "Nezumia duodecim" 0 1 0 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Nezumia" "Nezumia longebarbata" 0 1 1 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Nezumia" "Nezumia micronychodon" 0 1 1 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Nezumia" "Nezumia sclerorhynchus" 6 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Scaridae" "Nicholsina" "Nicholsina collettei" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Nomeidae" "Nomeus" "Nomeus gronovii" 4 1 0 0
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Platytroctidae" "Normichthys" "Normichthys operosus" 12 3 2 2
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Notacanthidae" "Notacanthus" "Notacanthus bonaparte" 34 5 5 2
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Notacanthidae" "Notacanthus" "Notacanthus chemnitzii" 18 10 5 3
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Notolychnus" "Notolychnus valdiviae" 17 4 3 1
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Notoscopelus" "Notoscopelus bolini" 8 0 0 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Notoscopelus" "Notoscopelus caudispinosus" 11 3 3 1
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Notoscopelus" "Notoscopelus elongatus" 11 3 8 1
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Notoscopelus" "Notoscopelus kroyeri" 2 1 0 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Notoscopelus" "Notoscopelus resplendens" 20 1 2 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Oblada" "Oblada melanura" 52 2 5 10
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Odondebuenia" "Odondebuenia balearica" 2 1 1 2
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Odontaspididae" "Odontaspis" "Odontaspis ferox" 10 7 5 4
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Odontaspididae" "Odontaspis" "Odontaspis noronhai" 4 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Odontomacrurus" "Odontomacrurus murrayi" 3 0 2 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Odontostomias" "Odontostomias masticopogon" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Odontostomias" "Odontostomias micropogon" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Evermannellidae" "Odontostomops" "Odontostomops normalops" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Oedalechilus" "Oedalechilus labeo" 4 5 11 6
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Omobranchus" "Omobranchus punctatus" 13 4 2 0
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Omosudidae" "Omosudis" "Omosudis lowii" 27 6 1 1
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Oncorhynchus" "Oncorhynchus gorbuscha" 129 7 22 600
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Oncorhynchus" "Oncorhynchus keta" 206 21 27 107
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Oncorhynchus" "Oncorhynchus mykiss" 396 139 46 88
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Oneirodidae" "Oneirodes" "Oneirodes anisacanthus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Oneirodidae" "Oneirodes" "Oneirodes clarkei" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Oneirodidae" "Oneirodes" "Oneirodes eschrichtii" 4 1 0 0
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Oneirodidae" "Oneirodes" "Oneirodes myrionemus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiesociformes" "Gobiesocidae" "Opeatogenys" "Opeatogenys cadenati" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiesociformes" "Gobiesocidae" "Opeatogenys" "Opeatogenys gracilis" 1 2 1 1
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Ophichthus" "Ophichthus ophis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Ophichthus" "Ophichthus rufus" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Ophidion" "Ophidion barbatum" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Ophidion" "Ophidion lozanoi" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Ophidion" "Ophidion rochei" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Ophioblennius" "Ophioblennius atlanticus" 12 3 2 5
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Ophisurus" "Ophisurus serpens" 4 0 0 0
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Opisthoproctidae" "Opisthoproctus" "Opisthoproctus soleatus" 2 4 2 2
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Oplegnathidae" "Oplegnathus" "Oplegnathus fasciatus" 57 7 6 16
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Orcynopsis" "Orcynopsis unicolor" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Osmeriformes" "Osmeridae" "Osmerus" "Osmerus eperlanus" 35 8 10 21
"Animalia" "Chordata" "Actinopteri" "Kurtiformes" "Apogonidae" "Ostorhinchus" "Ostorhinchus fasciatus" 33 5 2 1
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Ostraciidae" "Ostracion" "Ostracion cubicus" 33 7 6 4
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Oxynotidae" "Oxynotus" "Oxynotus centrina" 12 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Oxynotidae" "Oxynotus" "Oxynotus paradoxus" 2 1 1 0
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Hemiramphidae" "Oxyporhamphus" "Oxyporhamphus similis" 2 1 0 2
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Oxyurichthys" "Oxyurichthys papuensis" 0 1 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Oxyurichthys" "Oxyurichthys petersii" 10 0 1 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Zoarcidae" "Pachycara" "Pachycara bulbiceps" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Zoarcidae" "Pachycara" "Pachycara crassiceps" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Zoarcidae" "Pachycara" "Pachycara crossacanthum" 0 0 0 1
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Pachystomias" "Pachystomias microdon" 5 1 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagellus" "Pagellus acarne" 54 3 13 22
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagellus" "Pagellus bellottii" 3 3 2 6
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagellus" "Pagellus bogaraveo" 24 4 3 18
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagellus" "Pagellus erythrinus" 92 3 16 36
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagrus" "Pagrus africanus" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagrus" "Pagrus auriga" 27 3 4 5
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagrus" "Pagrus caeruleostictus" 28 1 5 5
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagrus" "Pagrus major" 48 6 9 8
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagrus" "Pagrus pagrus" 54 4 8 16
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Stromateidae" "Pampus" "Pampus argenteus" 238 8 32 175
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Heterenchelyidae" "Panturichthys" "Panturichthys fowleri" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Heterenchelyidae" "Panturichthys" "Panturichthys mauritanicus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Platycephalidae" "Papilloculiceps" "Papilloculiceps longiceps" 11 0 1 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius dialloi" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius gattorugine" 2 6 5 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius goreensis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius incognitus" 5 5 3 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius parvicornis" 0 18 19 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius pilicornis" 6 18 17 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius rouxi" 1 4 4 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius ruber" 0 5 1 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius salensis" 0 1 1 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius sanguinolentus" 4 10 7 1
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius sierraensis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius tentacularis" 4 3 5 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius thysanius" 2 1 1 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius zvonimiri" 1 5 3 0
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Caristiidae" "Paracaristius" "Paracaristius maderensis" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Paracetonurus" "Paracetonurus flagellicauda" 3 0 0 0
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Parachelon" "Parachelon grandisquamis" 6 2 9 6
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Congridae" "Paraconger" "Paraconger macrops" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Congridae" "Paraconger" "Paraconger notialis" 3 3 3 2
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Hemigaleidae" "Paragaleus" "Paragaleus pectoralis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Haemulidae" "Parakuhlia" "Parakuhlia macrophthalmus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Paralepididae" "Paralepis" "Paralepis coregonoides" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Paralepididae" "Paralepis" "Paralepis speciosa" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Paraliparis" "Paraliparis bathybius" 2 0 1 1
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Paraliparis" "Paraliparis copei" 5 2 1 1
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Paraliparis" "Paraliparis edwardsi" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Paraliparis" "Paraliparis hystrix" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Paraliparis" "Paraliparis membranaceus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Paraliparis" "Paraliparis murieli" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Pinguipedidae" "Parapercis" "Parapercis atlantica" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Haemulidae" "Parapristipoma" "Parapristipoma humile" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Haemulidae" "Parapristipoma" "Parapristipoma octolineatum" 2 0 0 2
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Chlorophthalmidae" "Parasudis" "Parasudis fraserbrunneri" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Cetomimidae" "Parataeniophorus" "Parataeniophorus gulosus" 2 2 2 2
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Parexocoetus" "Parexocoetus mento" 9 3 0 4
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Parophidion" "Parophidion vassali" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Mulliformes" "Mullidae" "Parupeneus" "Parupeneus forsskali" 12 1 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Pegusa" "Pegusa cadenati" 0 0 0 1
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Pegusa" "Pegusa impar" 4 0 4 6
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Pegusa" "Pegusa lascaris" 7 4 5 59
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Pegusa" "Pegusa nasuta" 5 0 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Pegusa" "Pegusa triophthalma" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Terapontidae" "Pelates" "Pelates quadrilineatus" 51 3 9 5
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Pelecus" "Pelecus cultratus" 8 2 6 3
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Pempheridae" "Pempheris" "Pempheris mangula" 10 0 5 0
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Pempheridae" "Pempheris" "Pempheris rhomboidea" 75 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Penopus" "Penopus microphthalmus" 3 0 0 0
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Polynemidae" "Pentanemus" "Pentanemus quinquarius" 2 2 2 1
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Oneirodidae" "Pentherichthys" "Pentherichthys atratus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Percidae" "Perca" "Perca fluviatilis" 137 31 44 68
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Percidae" "Percarina" "Percarina demidoffii" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Periophthalmus" "Periophthalmus barbarus" 1 2 2 3
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Peristediidae" "Peristedion" "Peristedion cataphractum" 14 0 0 1
"Animalia" "Chordata" "Petromyzonti" "Petromyzontiformes" "Petromyzontidae" "Petromyzon" "Petromyzon marinus" 58 4 8 9
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Petroscirtes" "Petroscirtes ancylodon" 6 1 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Phaenomonas" "Phaenomonas longissima" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Pholidae" "Pholis" "Pholis gunnellus" 22 10 7 3
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photonectes" "Photonectes braueri" 4 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photonectes" "Photonectes dinema" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photonectes" "Photonectes leucospilus" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photonectes" "Photonectes margarita" 6 2 1 1
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photonectes" "Photonectes mirabilis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photonectes" "Photonectes parvimanus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photostomias" "Photostomias guernei" 22 2 0 0
