"Kingdom" "Phylum" "Class_Gigaclass" "Order" "Family" "Genus" "Species_Name"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gammogobius" "Gammogobius steinitzi"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Gasterosteidae" "Gasterosteus" "Gasterosteus aculeatus"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Gempylidae" "Gempylus" "Gempylus serpens"
"Animalia" "Chordata" "Actinopteri" "Trachichthyiformes" "Trachichthyidae" "Gephyroberyx" "Gephyroberyx darwinii"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Gerreidae" "Gerres" "Gerres nigri"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Gigantactinidae" "Gigantactis" "Gigantactis vanhoeffeni"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Giganturidae" "Gigantura" "Gigantura chuni"
"Animalia" "Chordata" "Elasmobranchii" "Orectolobiformes" "Ginglymostomatidae" "Ginglymostoma" "Ginglymostoma cirratum"
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Kyphosidae" "Girella" "Girella stuebeli"
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Kyphosidae" "Girella" "Girella zonata"
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Glaucostegidae" "Glaucostegus" "Glaucostegus cemiculus"
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Glaucostegidae" "Glaucostegus" "Glaucostegus halavi"
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Argentinidae" "Glossanodon" "Glossanodon leioglossus"
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Argentinidae" "Glossanodon" "Glossanodon polli"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Pleuronectidae" "Glyptocephalus" "Glyptocephalus cynoglossus"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Congridae" "Gnathophis" "Gnathophis mystax"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobioides" "Gobioides africanus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobionellus" "Gobionellus occidentalis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius ater"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius auratus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius bucchichi"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius cobitis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius couchi"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius cruentatus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius fallax"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius gasteveni"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius geniporus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius incognitus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius kolombatovici"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius niger"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius paganellus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius roulei"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius rubropunctatus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius senegambiensis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius strictus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius vittatus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius xanthocephalus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobiusculus" "Gobiusculus flavescens"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Gonichthys" "Gonichthys cocco"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Gonostomatidae" "Gonostoma" "Gonostoma atlanticum"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Gonostomatidae" "Gonostoma" "Gonostoma denudatum"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gorogobius" "Gorogobius nigricinctus"
"Animalia" "Chordata" "Actinopteri" "Gobiesociformes" "Gobiesocidae" "Gouania" "Gouania willdenowi"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Grammatostomias" "Grammatostomias circularis"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Grammatostomias" "Grammatostomias dentatus"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Grammatostomias" "Grammatostomias flagellibarba"
"Animalia" "Chordata" "Actinopteri" "Zeiformes" "Grammicolepididae" "Grammicolepis" "Grammicolepis brachiusculus"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Bythitidae" "Grammonus" "Grammonus ater"
"Animalia" "Chordata" "Actinopteri" "Ateleopodiformes" "Ateleopodidae" "Guentherus" "Guentherus altivela"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Moridae" "Guttigadus" "Guttigadus latifrons"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Ammodytidae" "Gymnammodytes" "Gymnammodytes cicerelus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Ammodytidae" "Gymnammodytes" "Gymnammodytes semisquamatus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Zoarcidae" "Gymnelus" "Gymnelus andersoni"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Zoarcidae" "Gymnelus" "Gymnelus retrodorsalis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Zoarcidae" "Gymnelus" "Gymnelus viridis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Gymnocanthus" "Gymnocanthus tricuspis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Percidae" "Gymnocephalus" "Gymnocephalus cernua"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax afer"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax maderensis"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax mareei"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax miliaris"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax polygonius"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax reticularis"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax unicolor"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax vicinus"
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Gymnuridae" "Gymnura" "Gymnura altavela"
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Gymnuridae" "Gymnura" "Gymnura hirundo"
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Gymnuridae" "Gymnura" "Gymnura micrura"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Moridae" "Halargyreus" "Halargyreus johnsonii"
"Animalia" "Chordata" "Actinopteri" "Batrachoidiformes" "Batrachoididae" "Halobatrachus" "Halobatrachus didactylus"
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Halosauridae" "Halosauropsis" "Halosauropsis macrochir"
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Halosauridae" "Halosaurus" "Halosaurus guentheri"
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Halosauridae" "Halosaurus" "Halosaurus johnsonianus"
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Halosauridae" "Halosaurus" "Halosaurus ovenii"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Linophrynidae" "Haplophryne" "Haplophryne mollis"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Synaphobranchidae" "Haptenchelys" "Haptenchelys texis"
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Rhinochimaeridae" "Harriotta" "Harriotta haeckeli"
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Rhinochimaeridae" "Harriotta" "Harriotta raleighana"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Sebastidae" "Helicolenus" "Helicolenus dactylopterus"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Hemerorhinus" "Hemerorhinus opici"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Hemiramphidae" "Hemiramphus" "Hemiramphus balao"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Hemiramphidae" "Hemiramphus" "Hemiramphus brasiliensis"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Hemiramphidae" "Hemiramphus" "Hemiramphus far"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Chaetodontidae" "Heniochus" "Heniochus intermedius"
"Animalia" "Chordata" "Elasmobranchii" "Hexanchiformes" "Hexanchidae" "Heptranchias" "Heptranchias perlo"
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Herklotsichthys" "Herklotsichthys punctatus"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Herpetoichthys" "Herpetoichthys regius"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Herwigia" "Herwigia kreffti"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Congridae" "Heteroconger" "Heteroconger longissimus"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Heteromycteris" "Heteromycteris proboscideus"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Heterophotus" "Heterophotus ophistoma"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Priacanthidae" "Heteropriacanthus" "Heteropriacanthus cruentatus"
"Animalia" "Chordata" "Elasmobranchii" "Hexanchiformes" "Hexanchidae" "Hexanchus" "Hexanchus griseus"
"Animalia" "Chordata" "Elasmobranchii" "Hexanchiformes" "Hexanchidae" "Hexanchus" "Hexanchus nakamurai"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Himantolophidae" "Himantolophus" "Himantolophus albinares"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Himantolophidae" "Himantolophus" "Himantolophus compressus"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Himantolophidae" "Himantolophus" "Himantolophus groenlandicus"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Himantolophidae" "Himantolophus" "Himantolophus mauli"
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Dasyatidae" "Himantura" "Himantura uarnak"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Hippocampus" "Hippocampus algiricus"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Hippocampus" "Hippocampus fuscus"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Hippocampus" "Hippocampus guttulatus"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Hippocampus" "Hippocampus hippocampus"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Pleuronectidae" "Hippoglossoides" "Hippoglossoides platessoides"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Pleuronectidae" "Hippoglossus" "Hippoglossus hippoglossus"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Hirundichthys" "Hirundichthys rondeletii"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Hirundichthys" "Hirundichthys speculiger"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Synaphobranchidae" "Histiobranchus" "Histiobranchus bathybius"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Antennariidae" "Histrio" "Histrio histrio"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Pomacanthidae" "Holacanthus" "Holacanthus africanus"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Pomacanthidae" "Holacanthus" "Holacanthus ciliaris"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Holcomycteronus" "Holcomycteronus profundissimus"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Holcomycteronus" "Holcomycteronus squamosus"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Platytroctidae" "Holtbyrnia" "Holtbyrnia anomala"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Platytroctidae" "Holtbyrnia" "Holtbyrnia cyanocephala"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Platytroctidae" "Holtbyrnia" "Holtbyrnia macrops"
"Animalia" "Chordata" "Actinopteri" "Trachichthyiformes" "Trachichthyidae" "Hoplostethus" "Hoplostethus atlanticus"
"Animalia" "Chordata" "Actinopteri" "Trachichthyiformes" "Trachichthyidae" "Hoplostethus" "Hoplostethus cadenati"
"Animalia" "Chordata" "Actinopteri" "Trachichthyiformes" "Trachichthyidae" "Hoplostethus" "Hoplostethus mediterraneus"
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Howellidae" "Howella" "Howella sherborni"
"Animalia" "Chordata" "Actinopteri" "Acipenseriformes" "Acipenseridae" "Huso" "Huso huso"
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Chimaeridae" "Hydrolagus" "Hydrolagus affinis"
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Chimaeridae" "Hydrolagus" "Hydrolagus alberti"
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Chimaeridae" "Hydrolagus" "Hydrolagus mirabilis"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Hygophum" "Hygophum benoiti"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Hygophum" "Hygophum hygomii"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Hygophum" "Hygophum macrochir"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Hygophum" "Hygophum reinhardtii"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Hygophum" "Hygophum taaningi"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Hymenocephalus" "Hymenocephalus italicus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Hymenogadus" "Hymenogadus gracilis"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Centrolophidae" "Hyperoglyphe" "Hyperoglyphe perciformis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Ammodytidae" "Hyperoplus" "Hyperoplus immaculatus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Ammodytidae" "Hyperoplus" "Hyperoplus lanceolatus"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Hypleurochilus" "Hypleurochilus aequipinnis"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Hypleurochilus" "Hypleurochilus bananensis"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Hypleurochilus" "Hypleurochilus langi"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Hypophthalmichthys" "Hypophthalmichthys molitrix"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Hemiramphidae" "Hyporhamphus" "Hyporhamphus affinis"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Hemiramphidae" "Hyporhamphus" "Hyporhamphus picarti"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Hyporthodus" "Hyporthodus haifensis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Icelus" "Icelus bicornis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Icelus" "Icelus spatula"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Phosichthyidae" "Ichthyococcus" "Ichthyococcus ovatus"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Idiacanthus" "Idiacanthus fasciola"
"Animalia" "Chordata" "Actinopteri" "Ateleopodiformes" "Ateleopodidae" "Ijimaia" "Ijimaia loppei"
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Pristigasteridae" "Ilisha" "Ilisha africana"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Synaphobranchidae" "Ilyophis" "Ilyophis arx"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Synaphobranchidae" "Ilyophis" "Ilyophis blachei"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Synaphobranchidae" "Ilyophis" "Ilyophis brunneus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Iniistius" "Iniistius pavo"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Ipnopidae" "Ipnops" "Ipnops murrayi"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Dalatiidae" "Isistius" "Isistius brasiliensis"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Istiophoridae" "Istiompax" "Istiompax indica"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Istiophoridae" "Istiophorus" "Istiophorus albicans"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Istiophoridae" "Istiophorus" "Istiophorus platypterus"
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Lamnidae" "Isurus" "Isurus oxyrinchus"
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Lamnidae" "Isurus" "Isurus paucus"
"Animalia" "Chordata" "Actinopteri" "Kurtiformes" "Apogonidae" "Jaydia" "Jaydia queketti"
"Animalia" "Chordata" "Actinopteri" "Kurtiformes" "Apogonidae" "Jaydia" "Jaydia smithi"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Istiophoridae" "Kajikia" "Kajikia albida"
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Acropomatidae" "Kaperangus" "Kaperangus microlepis"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Katsuwonus" "Katsuwonus pelamis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Knipowitschia" "Knipowitschia cameliae"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Knipowitschia" "Knipowitschia caucasica"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Kumba" "Kumba dentoni"
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Kyphosidae" "Kyphosus" "Kyphosus incisor"
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Kyphosidae" "Kyphosus" "Kyphosus sectatrix"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Nemichthyidae" "Labichthys" "Labichthys carinatus"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Labrisomidae" "Labrisomus" "Labrisomus nuchipinnis"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Labrus" "Labrus bergylta"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Labrus" "Labrus merula"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Labrus" "Labrus mixtus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Labrus" "Labrus viridis"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Ostraciidae" "Lactophrys" "Lactophrys trigonus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Moridae" "Laemonema" "Laemonema laureysi"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Moridae" "Laemonema" "Laemonema robustum"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Moridae" "Laemonema" "Laemonema yarrellii"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Lagocephalus" "Lagocephalus laevigatus"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Lagocephalus" "Lagocephalus lagocephalus"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Lagocephalus" "Lagocephalus sceleratus"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Lagocephalus" "Lagocephalus spadiceus"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Lagocephalus" "Lagocephalus suezensis"
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Lamnidae" "Lamna" "Lamna nasus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampadena" "Lampadena anomala"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampadena" "Lampadena atlantica"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampadena" "Lampadena chavesi"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampadena" "Lampadena luminosa"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampadena" "Lampadena pontifex"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampadena" "Lampadena speculigera"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampanyctus" "Lampanyctus alatus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampanyctus" "Lampanyctus crocodilus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampanyctus" "Lampanyctus festivus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampanyctus" "Lampanyctus intricarius"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampanyctus" "Lampanyctus macdonaldi"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampanyctus" "Lampanyctus nobilis"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampanyctus" "Lampanyctus pusillus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Lampanyctus" "Lampanyctus tenuiformis"
"Animalia" "Chordata" "Petromyzonti" "Petromyzontiformes" "Petromyzontidae" "Lampetra" "Lampetra fluviatilis"
"Animalia" "Chordata" "Petromyzonti" "Petromyzontiformes" "Petromyzontidae" "Lampetra" "Lampetra planeri"
"Animalia" "Chordata" "Actinopteri" "Lampriformes" "Lampridae" "Lampris" "Lampris guttatus"
